delta_net_http,after_net_http,delta_subprocess_exec,after_subprocess_exec,delta_env_cred_access,after_env_cred_access,delta_filesystem,after_filesystem,delta_encoded_blob,after_encoded_blob,delta_install_hook,after_install_hook,delta_obfuscation,after_obfuscation,delta_loc,delta_char,entropy_before,entropy_after,delta_entropy,delta_longest_token,ast_nodes_after,package,ecosystem,version_after_date,label
8,53,0,0,0,0,0,1,0,0,0,0,0,0,133,4216,4.614,4.661,0.047,0,-1,66o,npm,2021-12-13T01:20:38.490Z,1
0,53,0,0,0,0,0,1,0,0,0,0,0,0,1,43,4.629,4.629,0.0,0,-1,66o,npm,2021-12-21T10:29:31.227Z,1
0,14,0,0,0,0,0,1,0,0,0,0,0,0,13,172,4.941,4.944,0.003,0,-1,66o,npm,2021-07-14T23:13:17.795Z,1
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,-4,4.996,4.997,0.001,-4,-1,@matjp/dvi-decode,npm,2026-05-09T17:43:51.115Z,1
0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4.728,4.736,0.008,0,-1,@petitcode/eb-retry,npm,2026-06-14T06:58:31.676Z,1
0,4,0,0,8,8,0,0,6,6,0,3,37254,37254,4,531990,4.736,4.885,0.149,35016,-1,@petitcode/eb-retry,npm,2026-06-18T06:48:08.047Z,1
0,4,0,0,0,8,0,0,0,6,-1,2,0,37254,-3,-60,4.885,4.885,0.0,0,-1,@petitcode/eb-retry,npm,2026-06-18T08:08:07.401Z,1
0,6,0,0,0,0,0,0,0,1,0,0,0,0,3,112,4.953,5.007,0.054,0,-1,jest-canvas-mock,npm,2026-05-19T01:39:31.249Z,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,247,4797,4.564,5.043,0.479,58,-1,@patheon-systems/workspace-configs,npm,2024-10-08T03:06:57.966Z,1
0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,51,5.043,5.046,0.003,0,-1,@patheon-systems/workspace-configs,npm,2024-10-08T08:51:56.930Z,1
0,0,0,0,0,15,0,0,0,0,0,0,0,0,-1,-5,5.064,5.064,0.0,0,-1,mathepy,pypi,2026-05-21T22:25:57.541708Z,1
0,0,0,0,-1,14,0,0,0,0,0,0,0,0,-28,-667,5.19,5.187,-0.003,0,-1,mathepy,pypi,2026-05-21T23:56:17.088050Z,1
0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5.187,5.186,-0.001,0,-1,mathepy,pypi,2026-05-22T00:01:23.149307Z,1
0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,-8,5.19,5.19,0.0,0,-1,mathepy,pypi,2026-05-21T23:53:07.431282Z,1
0,0,0,2,0,41,0,1,0,0,0,0,0,0,37,1023,5.076,5.082,0.006,0,-1,mathepy,pypi,2026-05-25T17:09:00.651221Z,1
0,0,2,2,27,41,1,1,0,0,0,0,0,0,2367,78085,5.186,5.076,-0.11,0,-1,mathepy,pypi,2026-05-25T16:49:13.016654Z,1
-2,2,0,1,-1,53,0,0,0,0,0,0,0,0,-190,-8402,5.129,5.075,-0.054,0,-1,mathepy,pypi,2026-05-25T21:09:41.332121Z,1
0,0,0,2,0,41,0,1,0,0,0,0,0,0,42,1147,5.082,5.096,0.014,0,-1,mathepy,pypi,2026-05-25T17:20:00.081650Z,1
0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5.186,5.186,0.0,0,-1,mathepy,pypi,2026-05-22T00:10:34.597298Z,1
0,0,0,0,0,15,0,0,0,0,0,0,0,0,1590,45404,5.064,5.19,0.126,7,-1,mathepy,pypi,2026-05-21T23:47:18.606949Z,1
0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5.186,5.186,0.0,0,-1,mathepy,pypi,2026-05-22T00:11:17.362395Z,1
4,4,-2,0,4,45,0,1,0,0,0,0,0,0,62,13839,5.096,5.122,0.026,0,-1,mathepy,pypi,2026-05-25T18:49:03.217457Z,1
0,4,1,1,9,54,-1,0,0,0,0,0,0,0,405,8759,5.122,5.129,0.007,0,-1,mathepy,pypi,2026-05-25T20:47:55.623617Z,1
0,6,0,0,0,12,0,1,0,0,0,0,0,0,245,7316,4.854,4.84,-0.014,0,-1,pycalendar-api,pypi,2026-05-14T22:02:02.224239Z,1
0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,92,4.725,4.725,0.0,0,-1,tui-ascii-art,pypi,2026-03-04T20:59:53.776667Z,1
-2,306,0,0,0,12,0,2,1,15,0,1,0,0,3,117,4.672,4.672,0.0,0,-1,amino.fix,pypi,2022-01-02T15:49:45.595787Z,1
0,1,0,0,0,2,0,0,0,0,0,0,0,0,-8,-361,4.649,4.652,0.003,0,-1,gehneb,npm,2026-05-25T16:56:52.143Z,1
0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,5.103,5.103,0.0,0,-1,scan-only,npm,2026-06-17T16:29:40.243Z,1
0,4,0,1,0,3,0,0,0,0,0,0,0,0,12,-19,5.103,5.048,-0.055,0,-1,scan-only,npm,2026-06-17T16:41:30.425Z,1
0,4,0,1,0,3,0,0,0,0,0,0,0,0,-6,-351,5.125,5.103,-0.022,0,-1,scan-only,npm,2026-06-17T16:27:23.803Z,1
0,4,0,1,0,3,0,0,0,0,0,0,0,0,1,35,5.128,5.125,-0.003,0,-1,scan-only,npm,2026-06-17T16:19:13.461Z,1
0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,5.048,5.048,0.0,0,-1,scan-only,npm,2026-06-17T16:42:04.394Z,1
0,4,0,1,0,3,0,0,0,0,0,0,0,0,19,608,5.168,5.128,-0.04,0,-1,scan-only,npm,2026-06-17T16:10:26.708Z,1
0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,5.044,5.043,-0.001,0,-1,scan-only,npm,2026-06-17T18:03:45.735Z,1
0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,5.044,5.044,0.0,0,-1,scan-only,npm,2026-06-17T18:03:13.170Z,1
0,4,0,1,0,3,0,0,1,1,0,0,0,0,8,288,5.048,5.033,-0.015,0,-1,scan-only,npm,2026-06-17T17:04:27.644Z,1
0,4,0,1,2,5,0,0,-1,0,0,0,0,0,43,2360,5.011,5.044,0.033,2,-1,scan-only,npm,2026-06-17T17:49:11.013Z,1
0,4,0,1,0,3,0,0,0,1,0,0,0,0,8,130,5.033,5.011,-0.022,0,-1,scan-only,npm,2026-06-17T17:27:41.213Z,1
0,4,0,1,0,3,0,0,0,1,0,0,0,0,0,0,5.011,5.011,0.0,0,-1,scan-only,npm,2026-06-17T17:28:24.718Z,1
3,7,0,1,0,5,0,0,0,0,0,0,0,0,4,371,5.055,5.072,0.017,0,-1,scan-only,npm,2026-06-17T18:24:51.514Z,1
0,4,0,0,0,4,0,0,0,5,0,0,0,18274,0,0,4.801,4.801,0.0,0,-1,@nullzero/urlcat,npm,2026-06-22T09:22:45.277Z,1
0,77,1,33,0,585,0,58,2,10,0,0,0,0,1,4520292,4.79,2.834,-1.956,4519879,-1,wrangler-deploy,npm,2026-06-04T00:26:05.630Z,1
0,1,0,2,0,0,0,4,0,1,0,0,0,0,0,4,5.212,5.215,0.003,0,-1,date-uuid,npm,2026-06-29T02:57:47.414Z,1
0,3,1,7,0,24,0,5,2,2,0,0,0,0,1,4518625,4.901,2.805,-2.096,4518375,-1,executable-stories-mcp,npm,2026-06-04T00:26:01.829Z,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.443,4.436,-0.007,0,25,cxpher-linux-arm32,npm,2026-05-24T18:52:30.217Z,1
0,4,0,0,0,3,0,0,2,21,0,0,11,11,-13,936,5.06,5.119,0.059,206,-1,qr-code-styling-temp,npm,2026-05-15T09:23:32.897Z,1
0,4,0,0,0,3,0,0,0,21,0,0,0,11,0,-66,5.119,5.115,-0.004,0,-1,qr-code-styling-temp,npm,2026-05-15T09:26:36.226Z,1
0,24,0,2,2,7,0,0,0,0,-1,1,0,0,-1,-62,4.758,4.805,0.047,0,-1,nebulix-ai,pypi,2026-05-19T11:25:15.743518Z,1
3,9,-1,0,3,16,8,10,1,1,0,2,0,0,279,9429,4.992,4.969,-0.023,0,-1,ollama-helpers,npm,2026-06-24T11:33:26.023Z,1
0,9,0,0,3,19,0,10,0,1,0,2,0,0,1,102,4.969,4.974,0.005,0,-1,ollama-helpers,npm,2026-06-28T08:42:59.747Z,1
0,14,0,15,0,24,0,3,0,0,0,1,0,0,-3,49,5.288,5.292,0.004,0,-1,txdpy,pypi,2026-05-18T05:59:41.277380Z,1
2,2,0,0,0,0,0,0,0,0,1,1,0,0,67,2480,4.759,4.928,0.169,64,-1,@xcxcxxx/gsap3,npm,2025-07-29T05:58:17.032Z,1
2,2,0,0,0,0,0,0,0,0,0,2,0,0,4,333,4.607,5.185,0.578,99,-1,vl-ui-button,npm,2026-02-22T20:29:32.220Z,1
31,646,39,288,1,400,3,257,17,226,11,133,0,0,496,21402,5.038,5.038,0.0,0,-1,muaddib-scanner,npm,2026-05-25T10:35:49.706Z,1
-3,2,0,0,0,0,0,0,2,2,0,0,0,0,-2125,-52448,4.737,4.946,0.209,-53,-1,bigint.fs,npm,2026-05-14T07:48:50.364Z,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,4.806,4.807,0.001,0,-1,db-rake,npm,2026-06-20T19:06:06.956Z,1
0,22,-12,4,0,63,-14,18,0,1,0,0,0,0,-3955,-147658,4.94,4.94,0.0,41,-1,buddyme,pypi,2026-05-18T13:08:12.061475Z,1
2,22,14,16,2,63,14,32,0,1,0,0,0,0,6504,242591,4.958,4.94,-0.018,0,-1,buddyme,pypi,2026-05-16T12:03:27.617241Z,1
1,1,0,0,0,0,0,0,0,0,-1,0,0,0,2,31,4.419,4.69,0.271,37,21,alemmi,npm,2024-07-13T09:21:26.745Z,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,4.166,4.678,0.512,36,19,alemmi,npm,2024-07-13T09:30:43.856Z,1
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,68,4.768,4.846,0.078,21,70,alemmi,npm,2024-07-13T09:51:26.026Z,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4.678,4.694,0.016,0,21,alemmi,npm,2024-07-13T09:38:16.006Z,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.694,4.712,0.018,4,21,alemmi,npm,2024-07-13T09:41:03.151Z,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.555,4.558,0.003,0,52,jailbreak-code,npm,2026-06-11T01:22:09.616Z,1
0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,-428,5.853,5.882,0.029,-107,-1,@sqlite-node/createsql,npm,2026-06-09T15:20:15.568Z,1
0,7,0,2,0,0,0,0,0,0,0,0,0,0,1,30,5.081,5.078,-0.003,0,-1,@sqlite-node/createsql,npm,2026-06-12T14:30:59.619Z,1
0,6,0,1,0,0,0,0,0,0,0,0,0,0,-1,-84,5.092,5.117,0.025,0,-1,@sqlite-node/createsql,npm,2026-06-12T16:14:11.340Z,1
0,6,0,1,0,0,0,0,2,3,0,0,0,0,1,10,5.887,5.888,0.001,0,-1,@sqlite-node/createsql,npm,2026-06-12T15:24:58.253Z,1
0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1226,5.873,5.853,-0.02,309,-1,@sqlite-node/createsql,npm,2026-06-09T12:24:09.893Z,1
2,5,1,1,0,0,0,0,-3,0,0,0,0,0,10,-18465,5.882,5.121,-0.761,-3555,-1,@sqlite-node/createsql,npm,2026-06-11T14:02:37.147Z,1
0,6,0,1,0,0,0,0,0,0,0,0,0,0,3,37,5.095,5.068,-0.027,0,-1,@sqlite-node/createsql,npm,2026-06-12T15:04:47.963Z,1
0,6,0,1,0,0,0,0,0,0,0,0,0,0,-1,-55,5.068,5.09,0.022,0,-1,@sqlite-node/createsql,npm,2026-06-12T15:09:07.631Z,1
-1,6,-1,1,0,0,0,0,0,0,0,0,0,0,-8,-316,5.078,5.095,0.017,0,-1,@sqlite-node/createsql,npm,2026-06-12T14:49:43.812Z,1
0,6,0,1,0,0,0,0,0,0,0,0,0,0,-1,-28,5.091,5.092,0.001,0,-1,@sqlite-node/createsql,npm,2026-06-12T15:51:35.975Z,1
2,7,1,2,0,0,0,0,0,0,0,0,0,0,9,413,5.121,5.081,-0.04,-63,-1,@sqlite-node/createsql,npm,2026-06-11T14:33:26.700Z,1
0,6,0,1,0,0,0,0,1,1,0,0,0,0,0,18887,5.09,5.887,0.797,3554,-1,@sqlite-node/createsql,npm,2026-06-12T15:22:46.434Z,1
3,6,1,1,0,0,0,0,-3,0,0,0,0,0,14,-18326,5.871,5.091,-0.78,-3554,-1,@sqlite-node/createsql,npm,2026-06-12T15:43:08.327Z,1
-3,3,-1,0,0,0,0,0,0,3,0,0,0,0,-15,-542,5.888,5.871,-0.017,0,-1,@sqlite-node/createsql,npm,2026-06-12T15:30:00.051Z,1
0,2,13,19,16,46,0,0,2,2,0,0,0,0,54,4529667,5.224,2.882,-2.342,4518464,-1,node-env-resolver-dotenvx,npm,2026-06-04T00:26:57.948Z,1
0,2,-12,7,-16,30,0,0,0,2,0,0,0,0,-53,-10971,2.882,2.967,0.085,-166,-1,node-env-resolver-dotenvx,npm,2026-06-04T00:27:09.049Z,1
1,3,0,4,0,0,0,0,0,0,0,0,0,0,30,890,5.195,5.204,0.009,0,-1,dcchbot,pypi,2025-09-10T06:38:38.935606Z,1
-1,2,2,4,0,0,0,0,0,0,0,0,0,0,28,1174,5.176,5.191,0.015,4,-1,dcchbot,pypi,2025-08-13T12:57:07.826744Z,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1825,5.272,5.236,-0.036,-5,-1,dcchbot,pypi,2025-08-03T08:59:18.072490Z,1
3,3,2,2,0,0,0,0,0,0,0,0,0,0,136,6392,5.251,5.176,-0.075,21,-1,dcchbot,pypi,2025-08-13T09:10:29.302453Z,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,-1493,5.312,5.272,-0.04,-3,-1,dcchbot,pypi,2025-08-02T01:24:22.766048Z,1
0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.725,4.725,0.0,0,-1,wagmi_util,npm,2026-06-22T09:25:29.588Z,1
0,49,0,0,0,20,0,3,0,0,0,1,0,0,0,0,4.311,4.311,0.0,0,-1,morin,pypi,2026-05-16T09:52:15.318464Z,1
0,49,0,0,0,20,0,3,0,0,0,1,0,0,7,259,4.312,4.311,-0.001,0,-1,morin,pypi,2026-05-15T11:38:46.653268Z,1
0,49,0,0,0,20,0,3,0,0,0,1,0,0,1,14,4.311,4.311,0.0,0,-1,morin,pypi,2026-05-20T14:50:34.844278Z,1
1,4,0,0,7,7,0,0,1,1,0,1,0,0,62,3315,5.138,5.27,0.132,16,-1,encrypted-archive,npm,2026-06-06T17:39:52.400Z,1
0,3,0,0,0,0,0,0,0,0,0,1,0,0,3,12,5.092,5.138,0.046,-4,-1,encrypted-archive,npm,2026-06-05T21:13:59.270Z,1
0,584,0,61,0,761,0,46,0,163,0,0,0,0,0,0,5.368,5.368,0.0,0,-1,cdk-insights,npm,2026-05-22T16:26:33.797Z,1
0,584,0,61,0,762,0,46,0,163,0,0,0,0,0,55,5.368,5.368,0.0,0,-1,cdk-insights,npm,2026-06-11T16:12:03.727Z,1
-1,1,0,0,0,0,0,0,0,0,0,2,0,0,3,-26,5.023,5.014,-0.009,-39,-1,@gaia-codesearch/gaia-api-typescript,npm,2026-05-08T09:17:58.971Z,1
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,-4,5.014,5.013,-0.001,-3,-1,@gaia-codesearch/gaia-api-typescript,npm,2026-05-09T17:43:47.575Z,1
-1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,-151,5.024,4.999,-0.025,-39,-1,@gaia-codesearch/gaia-api-python,npm,2026-05-08T09:18:01.169Z,1
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,-4,4.998,4.998,0.0,-4,-1,@gaia-codesearch/gaia-api-python,npm,2026-05-09T17:43:49.143Z,1
1,1,1,1,6,6,3,3,0,0,1,1,0,0,181,4989,5.054,5.099,0.045,32,-1,stake-math,npm,2026-06-25T22:24:04.810Z,1
0,1,0,1,0,6,0,3,0,0,0,1,0,0,0,0,5.099,5.1,0.001,0,-1,stake-math,npm,2026-06-25T22:55:34.856Z,1
0,1,0,1,-2,4,0,3,0,0,0,1,0,0,-4,-39,5.1,5.085,-0.015,0,-1,stake-math,npm,2026-06-27T16:24:23.859Z,1
0,3,0,0,0,1,0,9,0,0,0,0,0,0,-4,-103,5.042,5.042,0.0,0,-1,agentsync-pkg,npm,2026-06-20T01:54:33.943Z,1
0,3,0,0,0,1,0,9,0,0,0,0,0,0,0,0,5.042,5.042,0.0,0,-1,agentsync-pkg,npm,2026-06-20T01:54:44.152Z,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,47,4.37,4.543,0.173,0,21,poptoken-builder-node,npm,2024-03-31T15:09:09.240Z,1
0,10,0,13,0,1,0,19,0,1,0,9,0,0,0,0,4.905,4.905,0.0,0,-1,whiteboard-agent,npm,2026-05-14T20:53:25.515Z,1
0,10,0,13,0,1,0,19,0,1,0,9,0,0,0,0,4.905,4.905,0.0,0,-1,whiteboard-agent,npm,2026-05-14T22:22:49.966Z,1
0,1,0,0,0,0,0,9,0,0,0,2,0,0,0,-10,4.891,4.891,0.0,0,-1,unified-ui-components-library,npm,2026-06-02T07:28:10.115Z,1
0,1,0,0,0,0,0,9,0,0,0,2,0,0,1,108,4.886,4.891,0.005,43,-1,unified-ui-components-library,npm,2026-06-02T07:25:19.894Z,1
0,1,0,0,0,0,0,9,0,0,0,2,0,0,4,66,4.88,4.886,0.006,42,-1,unified-ui-components-library,npm,2026-06-02T07:18:12.963Z,1
0,3,0,0,0,24,0,4,0,53,0,0,0,0,0,-3,4.702,4.702,0.0,0,-1,@zizie071/libsignal-node,npm,2026-05-25T00:31:23.896Z,1
-12,1,0,0,0,0,0,0,0,0,0,0,3297,3297,-543,107211,4.743,4.334,-0.409,21297,-1,request-tracking-sqlite,npm,2024-10-25T09:49:09.843Z,1
0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,5.255,5.256,0.001,0,-1,always-updates,pypi,2023-06-20T14:02:09.748771Z,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.817,4.815,-0.002,0,-1,vite-plugin-logo,npm,2026-05-28T03:23:08.615Z,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,147,4.84,4.815,-0.025,0,-1,vite-plugin-logo,npm,2026-05-28T02:17:33.668Z,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.815,4.814,-0.001,0,-1,vite-plugin-logo,npm,2026-05-28T03:54:10.937Z,1
-1,0,-3,0,0,0,-6,1,-3,1,0,0,0,0,-127,-4775,4.748,4.942,0.194,-16,-1,vite-plugin-logo,npm,2026-05-28T01:58:25.070Z,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.815,4.816,0.001,0,-1,vite-plugin-logo,npm,2026-05-28T02:27:00.329Z,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,-20,4.942,4.84,-0.102,0,-1,vite-plugin-logo,npm,2026-05-28T02:06:53.555Z,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.816,4.817,0.001,0,-1,vite-plugin-logo,npm,2026-05-28T02:35:50.619Z,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.815,4.817,0.002,0,-1,vite-plugin-logo,npm,2026-05-28T03:00:17.541Z,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.817,4.815,-0.002,0,-1,vite-plugin-logo,npm,2026-05-28T02:47:00.087Z,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,50,4.847,4.674,-0.173,0,-1,jest-macos,npm,2024-10-03T14:55:58.370Z,1
0,3,0,1,0,9,0,15,0,0,0,0,0,0,5,241,5.019,5.017,-0.002,0,-1,shiroai,npm,2026-05-24T18:56:53.860Z,1
0,3,0,1,0,9,0,15,0,0,0,0,0,0,16,242,5.019,5.022,0.003,0,-1,shiroai,npm,2026-05-25T03:20:11.520Z,1
0,3,0,1,0,9,0,15,0,0,0,0,0,0,0,-17,4.997,5.0,0.003,-3,-1,shiroai,npm,2026-05-24T18:53:11.075Z,1
0,3,0,1,0,10,0,15,0,0,0,0,0,0,0,0,5.016,5.016,0.0,0,-1,shiroai,npm,2026-05-25T04:06:35.682Z,1
0,3,0,1,0,9,0,15,0,0,0,0,0,0,0,0,5.017,5.018,0.001,0,-1,shiroai,npm,2026-05-24T18:57:29.078Z,1
0,3,0,1,0,9,0,15,0,0,0,0,0,0,33,1585,5.0,5.019,0.019,0,-1,shiroai,npm,2026-05-24T18:56:03.489Z,1
0,4,0,0,1,1,0,2,0,4,0,2,2,15,0,2373,5.963,5.945,-0.018,1424,-1,swift-optimizer,npm,2026-05-22T13:43:05.355Z,1
0,1,0,2,0,2,0,2,0,1,0,1,0,0,0,7,4.999,5.005,0.006,0,-1,enhancer,pypi,2021-12-27T08:01:38.854160Z,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-54,4.927,4.961,0.034,0,21,evil-pkg,npm,2026-06-23T18:15:03.767Z,1
2,7,0,0,1,2,0,2,0,0,-2,0,0,0,36,1046,5.002,5.01,0.008,0,-1,conversa-sdk,npm,2026-05-31T10:05:37.535Z,1
0,5,0,0,1,2,1,3,0,0,0,2,0,0,31,903,5.008,4.995,-0.013,0,-1,conversa-sdk,npm,2026-05-28T08:32:27.582Z,1
0,3,0,0,0,2,0,0,0,0,0,2,0,0,4,5,5.134,5.116,-0.018,0,-1,mcp-server-redis,npm,2026-05-29T16:21:34.948Z,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,385,4.929,5.062,0.133,35,-1,node-multi-downloader,npm,2026-06-07T21:44:28.720Z,1
0,1,0,1,0,4,0,3,0,0,0,1,0,0,0,0,5.105,5.106,0.001,0,-1,decimal-format-core,npm,2026-06-30T18:11:52.419Z,1
1,1,1,1,4,4,3,3,0,0,1,1,0,0,188,5619,4.985,5.105,0.12,29,-1,decimal-format-core,npm,2026-06-29T23:52:38.894Z,1
0,2,1,1,0,23,0,0,2,2,0,0,0,0,1,4518368,5.062,2.919,-2.143,4517945,-1,node-env-resolver-nextjs,npm,2026-06-04T00:27:31.264Z,1
0,27,0,3,0,379,0,15,0,851,0,0,0,0,1,7,4.758,4.758,0.0,0,-1,@fhkry/baileys,npm,2026-05-26T12:13:45.988Z,1
0,0,1,2,1,57,0,0,0,1,0,0,0,0,0,334,5.382,5.383,0.001,0,-1,@ts-apis/ts-utils,npm,2026-06-22T13:04:19.879Z,1
0,0,0,1,0,57,0,0,0,1,0,0,0,0,0,89,5.384,5.383,-0.001,0,-1,@ts-apis/ts-utils,npm,2026-06-22T13:34:14.267Z,1
0,0,-1,1,0,57,0,0,0,1,0,0,0,0,0,-150,5.383,5.384,0.001,0,-1,@ts-apis/ts-utils,npm,2026-06-22T13:29:16.917Z,1
0,0,1,1,0,56,0,0,0,1,0,0,0,0,1,777,5.381,5.382,0.001,0,-1,@ts-apis/ts-utils,npm,2026-06-22T12:00:52.246Z,1
0,0,0,0,-7,56,0,0,-2,1,0,0,0,0,16,9676,5.52,5.381,-0.139,1401,-1,@ts-apis/ts-utils,npm,2026-06-21T22:28:14.779Z,1
0,0,0,1,0,56,0,0,0,1,0,0,0,0,0,51,5.382,5.382,0.0,0,-1,@ts-apis/ts-utils,npm,2026-06-22T12:38:42.945Z,1
0,20,0,24,0,0,0,0,0,56,0,0,0,24,0,33,5.78,5.78,0.0,0,-1,xy-ai-chat,npm,2026-05-22T06:27:05.262Z,1
0,20,0,24,0,0,0,0,0,56,0,0,0,24,0,-1,5.78,5.78,0.0,0,-1,xy-ai-chat,npm,2026-05-22T06:29:31.717Z,1
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.032,5.03,-0.002,0,-1,c2,pypi,2022-05-10T19:46:03.720990Z,1
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.031,5.032,0.001,0,-1,c2,pypi,2022-05-10T19:31:40.138229Z,1
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,5.027,5.031,0.004,0,-1,c2,pypi,2022-05-10T04:14:42.987567Z,1
0,2,0,0,0,0,0,0,0,0,0,0,0,0,-4,-129,5.029,5.027,-0.002,0,-1,c2,pypi,2022-05-10T04:01:41.992078Z,1
0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,36,5.028,5.029,0.001,0,-1,c2,pypi,2022-05-10T03:56:24.035381Z,1
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,5.028,5.028,0.0,0,-1,c2,pypi,2022-05-10T03:47:48.339506Z,1
0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,123,5.015,5.028,0.013,0,-1,c2,pypi,2022-05-10T03:46:10.641715Z,1
0,0,0,2,0,7,0,0,0,3,0,0,0,0,0,20,5.041,5.047,0.006,20,-1,emojifancy-print,npm,2026-05-25T13:01:49.245Z,1
0,1,0,6,0,4,0,0,0,4,-1,0,0,19347,-3,-64,5.423,5.423,0.0,0,-1,@bytemend/mfebus,npm,2026-06-18T08:07:03.070Z,1
0,1,0,6,3,7,0,0,0,4,0,0,-6,19341,7,121,5.423,5.456,0.033,-3183,-1,@bytemend/mfebus,npm,2026-06-18T09:23:24.385Z,1
-3,1,0,6,0,0,0,0,0,0,0,1,0,0,-8,-225,4.954,4.947,-0.007,-3,-1,@bytemend/mfebus,npm,2026-06-14T06:58:00.297Z,1
0,1,0,6,-3,4,0,0,0,4,0,0,0,19341,-8,-346,5.456,5.437,-0.019,0,-1,@bytemend/mfebus,npm,2026-06-18T09:43:46.674Z,1
0,1,0,6,4,4,0,0,4,4,0,1,19347,19347,1,276904,4.947,5.423,0.476,41957,-1,@bytemend/mfebus,npm,2026-06-18T06:46:56.097Z,1
-1,2,0,0,0,0,0,0,0,0,0,0,0,0,-18,-692,4.345,4.809,0.464,9,-1,@a91082900/test_package,npm,2023-12-25T07:57:47.594Z,1
2,2,0,0,0,0,0,0,0,0,2,2,0,0,-2,208,4.473,5.18,0.707,72,25,field-plus,npm,2026-06-15T10:29:31.889Z,1
0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,8,5.18,5.155,-0.025,0,25,field-plus,npm,2026-06-15T10:57:06.748Z,1
0,3,0,1,0,0,0,3,0,0,0,2,0,0,0,0,5.015,5.015,0.0,0,-1,claude-content-writer,npm,2026-05-21T21:47:57.017Z,1
0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,4.903,4.904,0.001,0,-1,freo-design-system,npm,2025-04-25T21:51:55.175Z,1
0,0,2,2,0,0,0,0,0,0,0,0,0,0,18,547,4.658,4.859,0.201,59,-1,freo-design-system,npm,2025-04-25T20:25:39.682Z,1
0,50,0,20,0,216,0,25,0,0,0,1,0,1,2,43,4.576,4.576,0.0,0,-1,bioql,pypi,2025-09-30T18:58:44.338575Z,1
0,50,0,20,0,216,0,25,0,0,0,1,0,1,2,35,4.576,4.576,0.0,0,-1,bioql,pypi,2025-09-30T18:55:35.566433Z,1
44,94,2,22,187,403,14,39,3,3,0,1,0,1,20506,652857,4.576,4.646,0.07,0,-1,bioql,pypi,2025-10-03T19:56:23.897192Z,1
0,94,0,22,0,403,0,39,0,3,0,1,0,1,27,1065,4.646,4.646,0.0,0,-1,bioql,pypi,2025-10-04T03:04:22.445896Z,1
0,94,0,22,21,424,3,42,0,3,0,1,0,1,2420,79168,4.646,4.716,0.07,0,-1,bioql,pypi,2025-10-04T15:45:04.638989Z,1
